seq1,seq2,item_id,category1,category2,item_definition,uni_lemma,word_1,word_2,word_3,word_for_llm,irregular,note,AoA,concreteness,concreteness_sd,iconicity,iconicity_sd,childBOI,childBOI_sd,adultBOI,adultBOI_sd,Auditory,Auditory_sd,Gustatory,Gustatory_sd,Haptic,Haptic_sd,Interoceptive,Interoceptive_sd,Olfactory,Olfactory_sd,Visual,Visual_sd,Foot_leg,Foot_leg_sd,Hand_arm,Hand_arm_sd,Head,Head_sd,Mouth,Mouth_sd,Torso,Torso_sd,phoneme,phoneme_sd,socialness,socialness_sd,semD,semD_sd,valence,valence_sd,arousal,arousal_sd,dominance,dominance_sd,imageability,imageability_sd,babiness,babiness_sd,frequency,frequency_sd,mlu,mlu_sd,contextD,contextD_sd,gpt-4o-2024-05-13_concreteness_sd,gpt-4o-2024-05-13_iconicity_sd,gpt-4o-2024-05-13_childBOI_sd,gpt-4o-2024-05-13_adultBOI_sd,gpt-4o-2024-05-13_Auditory_sd,gpt-4o-2024-05-13_Gustatory_sd,gpt-4o-2024-05-13_Haptic_sd,gpt-4o-2024-05-13_Interoceptive_sd,gpt-4o-2024-05-13_Olfactory_sd,gpt-4o-2024-05-13_Visual_sd,gpt-4o-2024-05-13_Foot_leg_sd,gpt-4o-2024-05-13_Hand_arm_sd,gpt-4o-2024-05-13_Head_sd,gpt-4o-2024-05-13_Mouth_sd,gpt-4o-2024-05-13_Torso_sd,gpt-4o-2024-05-13_socialness_sd,gpt-4o-2024-05-13_valence_sd,gpt-4o-2024-05-13_arousal_sd,gpt-4o-2024-05-13_dominance_sd,gpt-4o-2024-05-13_imageability_sd,gpt-4o-2024-05-13_babiness_sd,gpt-4o-mini-2024-07-18_concreteness_sd,gpt-4o-mini-2024-07-18_iconicity_sd,gpt-4o-mini-2024-07-18_childBOI_sd,gpt-4o-mini-2024-07-18_adultBOI_sd,gpt-4o-mini-2024-07-18_Auditory_sd,gpt-4o-mini-2024-07-18_Gustatory_sd,gpt-4o-mini-2024-07-18_Haptic_sd,gpt-4o-mini-2024-07-18_Interoceptive_sd,gpt-4o-mini-2024-07-18_Olfactory_sd,gpt-4o-mini-2024-07-18_Visual_sd,gpt-4o-mini-2024-07-18_Foot_leg_sd,gpt-4o-mini-2024-07-18_Hand_arm_sd,gpt-4o-mini-2024-07-18_Head_sd,gpt-4o-mini-2024-07-18_Mouth_sd,gpt-4o-mini-2024-07-18_Torso_sd,gpt-4o-mini-2024-07-18_socialness_sd,gpt-4o-mini-2024-07-18_valence_sd,gpt-4o-mini-2024-07-18_arousal_sd,gpt-4o-mini-2024-07-18_dominance_sd,gpt-4o-mini-2024-07-18_imageability_sd,gpt-4o-mini-2024-07-18_babiness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_babiness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_babiness_sd
421,422,item_422,action_words,verbs,drive,drive,drive,NA,NA,drive,FALSE,NA,26,3.86,1.21,3,1.732050808,4.178571429,2.419880184,2.565217391,2.191431391,1.944444444,1.924217862,0,0,2.666666667,2.086370335,1.388888889,1.753614381,0.222222222,0.732084498,4.111111111,1.278274981,4,1.378404875,4.476190476,0.92838826,4.238095238,4.238095238,0.80952381,1.569045813,2.666666667,2.033060091,4,NA,NA,NA,1.879961509,NA,6.5,1.99,4.19,1.91,5.67,1.57,5.3,2.1,2.4,NA,1361.882931,NA,7.966165414,NA,259,NA,0.632455532,0.567646212,2.170509413,1.505545305,0.707106781,0,0.674948558,1.316561177,0.316227766,1.414213562,1.135292424,1.728840331,1.414213562,0.567646212,0.567646212,0.483045892,0.699205899,0.516397779,1.247219129,0.948683298,0.632455532,0.699205899,0.942809042,1.732050808,1.791957341,0.849836586,0,0.966091783,0.440958552,0.333333333,1.619327707,1.636391694,1.08012345,0.5,0,0.674948558,1.173787791,1.264911064,0.421637021,0.483045892,0.788810638,0,0.816496581,0.975900073,1.8516402,2.160246899,2.282785822,0,1.253566341,1.133893419,0,1.943650632,1.356202682,1.414213562,0,0,0.786795792,1.303840481,0.421637021,0.483045892,1.054092553,0.567646212,0.377964473,0.823272602,0.843274043,1.364225462,1.286683938,1.247219129,0,1.159501809,0.632455532,0.316227766,1.791957341,0.666666667,1.100504935,0.707106781,0,0.699205899,1.054092553,0.316227766,0.516397779,0.823272602,1.135292424,0.875595036
422,423,item_423,action_words,verbs,drop,drop,drop,NA,NA,drop,FALSE,NA,27,4.21,1.32,5.1,1.728840331,3.961538462,2.357638975,3.08,2.196967607,1.882352941,1.833110503,0.294117647,1.212678125,1.529411765,1.874754886,0.764705882,1.393261092,0,0,3.764705882,1.347655917,1.473684211,1.576508838,3.526315789,1.389181256,1.789473684,1.789473684,0.894736842,1.486783883,1.263157895,1.593113836,4,NA,NA,NA,2.073400079,NA,4.23,1.57,4.67,2.35,4.82,2.94,4.3,2.2,2.538461538,NA,1266.424709,NA,6.567307692,NA,199,NA,0.567646212,0.483045892,2.424412873,1.888562063,0.849836586,0,0.674948558,1.154700538,0,1.100504935,0.823272602,0.843274043,1.370320319,0.737864787,0.567646212,0.483045892,0.567646212,0.516397779,0.971825316,0.316227766,0.823272602,0.516397779,0.527046277,1.666666667,1.197219,0.516397779,0,0.875595036,0.5,0.333333333,0.875595036,0.948683298,1.414213562,0.5,0,0.849836586,0.421637021,1.286683938,0.632455532,0.849836586,0.674948558,0.699205899,0.316227766,0.786795792,2.434865793,2.250925735,1.663329993,0,2.065879266,0.951189731,0,1.715938357,0.487950036,1.201850425,0.316227766,0,0.755928946,0.707106781,0.632455532,1.33749351,1.154700538,0.788810638,1.112697281,0.471404521,1.135292424,1.870828693,1.702938637,0.971825316,0,1.229272594,0.918936583,0,1.398411798,0.726483157,0.78173596,0.707106781,0.316227766,0.483045892,0.674948558,0.966091783,0.632455532,0.483045892,0.918936583,1.418136492
423,424,item_424,action_words,verbs,dry (action),dry (action),dry,NA,NA,dry (action),TRUE,polysemy,27,3.77,1.41,3.7,2.626785107,4.826086957,2.145866511,2,1.474419562,0.7,1.080935268,1.8,1.704483252,3.9,1.618966532,1.4,1.818038272,0.45,0.825577947,3.25,1.650358813,1.526315789,1.540866317,2.421052632,1.804801912,2.210526316,2.210526316,2.263157895,1.593113836,1.263157895,1.240165995,3,NA,NA,NA,1.760652113,NA,4.86,1.75,3.8,2.14,6.21,2.78,3.8,2.1,NA,NA,1570.29968,NA,7.09010989,NA,335,NA,0.567646212,0.316227766,2.357022604,1.494434118,0.737864787,0,0.527046277,0.707106781,0,1.032795559,0.875595036,1.595131482,1.159501809,0.737864787,0.788810638,0.516397779,0.527046277,0.632455532,1.264911064,0.567646212,0.966091783,0.527046277,0.5,1.118033989,0.966091783,0.483045892,0,1.059349905,0.726483157,0.440958552,1.032795559,0,0.674948558,0.5,0,0.316227766,0.516397779,1.264911064,0.421637021,0.421637021,0.816496581,0.632455532,0.471404521,1.133893419,2.121320344,2.160246899,1.032795559,0,1.914854216,0.786795792,0,1.666666667,0,1.224744871,0.316227766,0,0.755928946,0.707106781,0,0.567646212,0.699205899,0.942809042,1.112697281,0.699205899,0.707106781,1.986062548,1.333333333,0.849836586,0,1.251665557,0.316227766,0,1.888562063,0,1.032795559,0.440958552,0,0.849836586,1.059349905,0.353553391,0,0.707106781,0.994428926,1.449137675
424,425,item_425,action_words,verbs,dump,dump,dump,NA,NA,dump,FALSE,NA,30,3.93,1.11,5.7,1.159501809,3.6,2.160246899,2.8,1.802775638,1.263157895,1.726978906,0,0,0.894736842,1.328940131,0.526315789,1.073334423,1.631578947,2.241292443,3.315789474,1.945154423,1.238095238,1.640267109,3.047619048,1.935876816,2.19047619,2.19047619,0.857142857,1.276154939,1.619047619,1.82964998,4,NA,NA,NA,1.518357201,NA,3.73,1.82,3.67,2.06,4.5,2.32,4.7,2,2.363636364,NA,2178.994594,NA,6.942760943,NA,219,NA,0.567646212,0.421637021,2.299758441,1.91195072,0.788810638,0,0.737864787,0.942809042,1.264911064,1.100504935,0.875595036,1.418136492,1.059349905,0.674948558,0.567646212,0.516397779,0.674948558,0.527046277,0.516397779,0,0.632455532,0.699205899,0.78173596,0.726483157,0.316227766,0.483045892,0,0.674948558,0.333333333,0.333333333,0.843274043,0,0.316227766,0.353553391,0,0.316227766,0.316227766,0.994428926,0.707106781,0.816496581,0.421637021,0,0.516397779,1.380131119,1.691481928,2.073644135,1.772810521,0,1.253566341,0,0.353553391,2.02758751,0.377964473,0.927960727,0.316227766,0,0.377964473,1.788854382,0.674948558,1.178511302,1.197219,0.966091783,0.377964473,0.942809042,0.707106781,1.316561177,0.816496581,0.942809042,0,1.414213562,0.632455532,0.942809042,1.58113883,0.353553391,0.666666667,0.440958552,0,0.421637021,0.875595036,0.994428926,0.674948558,0.699205899,0.674948558,0.918936583
425,426,item_426,action_words,verbs,eat,eat,eat,NA,NA,eat,FALSE,NA,21,4.44,1,3.636363636,2.292279532,5.791666667,2.283764373,3.125,2.490198176,1.263157895,1.484815936,4.526315789,1.306752593,2.157894737,1.740471133,2.473684211,1.806421295,2.421052632,1.57465303,2.631578947,1.862212731,0.05,0.223606798,2.9,1.744163199,2,2,4.85,0.366347549,1.6,1.635140425,2,NA,NA,NA,1.601124972,NA,7.1,1.73,4.38,2.79,7.26,2.01,4.8,2.3,6.1,NA,5220.065011,NA,7.35454079,NA,1448,NA,0.674948558,0.421637021,2.726414006,1.494434118,0.994428926,2.469817807,0.823272602,0.674948558,0,0.948683298,0.527046277,1.837873167,1.08012345,0.421637021,0.737864787,0.516397779,1.178511302,1.264911064,1.264911064,0.918936583,1.264911064,0.674948558,1.316561177,2.397915762,1.269295518,0.843274043,2.370453041,1.577621275,1.452966315,1.364225462,1.475729575,0,1.475729575,0.866025404,2.236067977,1.159501809,1.059349905,1.636391694,0.421637021,0.421637021,0.843274043,1.837873167,0.788810638,0.786795792,2.386719207,2.267786838,1.663329993,0.707106781,0.975900073,1.214985793,1.496026483,1.33749351,0,1.166666667,0.316227766,1.264911064,0.786795792,0.447213595,0.421637021,0.674948558,0.843274043,0.674948558,1.902379462,0.843274043,0.875595036,2.204792759,1.370320319,0.674948558,2.347575582,1.264911064,0.843274043,0.843274043,1.969207398,0,1.251665557,0.726483157,0.421637021,1.370320319,0.707106781,0.421637021,0.316227766,0.699205899,1.0749677,1.58113883
426,427,item_427,action_words,verbs,fall,fall,fall,NA,NA,fall,FALSE,NA,24,4.04,1.08,3.8,1.988857852,4,2.380476143,2.310344828,2.001846438,2.5,1.72353945,0,0,1.611111111,1.944491129,2.388888889,2.004080804,0.5,1.200490096,4.166666667,1.043185168,3,2.213594362,2.619047619,2.155833724,2.047619048,2.047619048,1.047619048,1.883512423,2.476190476,2.135861597,3,NA,NA,NA,2.140053526,NA,3.89,2.31,4.24,2.17,3.83,2.35,4.8,2,4.181818182,NA,2068.636641,NA,6.735324408,NA,467,NA,0.471404521,0.527046277,2.412928143,2.043961296,0.632455532,0,0.707106781,0.737864787,0,1.33749351,1.418136492,1.91195072,1.370320319,0.875595036,0.823272602,0.421637021,0.699205899,0.483045892,0.948683298,0.737864787,0.966091783,0.707106781,0.843274043,1.452966315,0.699205899,0.516397779,0,0.699205899,1.013793755,0.440958552,1.135292424,1.475729575,1.0749677,0.527046277,0.5,1.251665557,0.516397779,1.0749677,0.471404521,1.08012345,0.632455532,0.849836586,0.816496581,1.290994449,2.070196678,2.115700942,2.065591118,0,1.812653934,1.414213562,0,1.751190072,1.767766953,1.224744871,0.421637021,0,0.916125381,0,0.788810638,1.751190072,1.032795559,1.032795559,1.133893419,0.788810638,1.197219,2.00693243,1.595131482,0.966091783,0,1.567021236,1.349897115,0,1.699673171,1.301708279,1.166666667,0.881917104,0.316227766,1.032795559,0.788810638,0.875595036,0.843274043,0.632455532,0.875595036,1.636391694
427,428,item_428,action_words,verbs,feed,feed,feed,NA,NA,feed,FALSE,NA,27,4.17,1.18,4.5,1.269295518,3.96,2.423496097,3,1.817786518,0.588235294,1.064120736,2.470588235,2.182820625,2.411764706,1.872792819,1.235294118,1.437420075,1.647058824,1.765686002,3.176470588,2.007339474,0.2,0.523148364,2.75,2.197486603,2.3,2.3,3.2,2.117595459,1.5,1.877848713,3,NA,NA,NA,1.71290277,NA,6.95,1.8,4.55,2.21,6.79,1.84,4.4,2.3,6.2,NA,2703.253876,NA,7.746987952,NA,415,NA,0.632455532,0.471404521,2.282785822,1.494434118,0.948683298,0,0.816496581,0.632455532,0,1.08012345,0.483045892,1.712697677,1.159501809,1.646545205,0.632455532,0.527046277,1.173787791,0.632455532,1.269295518,0.567646212,1.433720878,0.516397779,0.699205899,1.691481928,1.316561177,0.699205899,0,1.08012345,0.440958552,0.333333333,1.100504935,0,0.699205899,0.5,0,0.843274043,0.966091783,1.475729575,0.316227766,0.527046277,0.483045892,2.748737084,0.823272602,1,2.263846285,2.160246899,1.752549164,NA,0.975900073,0.786795792,0,1.666666667,0,1.130388331,0.316227766,2.214669706,0.755928946,0.447213595,0.316227766,0.483045892,0.699205899,0.737864787,2.497617913,0.843274043,0.699205899,1.802775638,1.370320319,0.948683298,0,1.333333333,0.666666667,0.421637021,1.969207398,0,1.424000624,0.440958552,1.837873167,0.843274043,1.135292424,0,0.316227766,0.632455532,1.0749677,1.712697677
428,429,item_429,action_words,verbs,find,find,find,NA,NA,find,FALSE,NA,26,2.63,1.5,3.4,1.776388346,3,2.309401077,2.4,1.936491673,1.888888889,1.811365714,0.166666667,0.514495755,1.833333333,1.977818168,0.166666667,0.383482494,0.388888889,0.978527639,3.444444444,1.789584974,0.9,1.518309309,1.65,2.134306247,2.15,2.15,0.65,1.531253357,0.35,1.182103388,4,NA,2.434782609,1.590485545,2.180585141,NA,6.45,1.65,3.52,2.58,6.24,1.95,2.5,1.9,2.909090909,NA,2434.12902,NA,7.625652498,NA,1120,NA,0.516397779,0.516397779,0.316227766,2.121320344,1.08012345,0,0.483045892,1.059349905,0,0.843274043,0.699205899,1.494434118,0.788810638,0.816496581,0.948683298,0.316227766,1.316561177,0.632455532,1.595131482,0.421637021,0.737864787,0.674948558,0.666666667,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.966091783,0,1.159501809,1.414213562,0,0.843274043,0.788810638,0,0,0.421637021,0.483045892,0.421637021,0.707106781,0.786795792,0.377964473,2.42899156,1.632993162,NA,0.755928946,0.786795792,0,0.966091783,0.377964473,1.56347192,0.674948558,0,0.755928946,0.894427191,0.316227766,0.421637021,0.699205899,0.918936583,1.133893419,0.823272602,0.875595036,2.179449472,1.38873015,1.33749351,0,1.398411798,0,0,1.702938637,0.707106781,1.5,1,0.674948558,0.843274043,0.823272602,0,0.316227766,0.567646212,1.100504935,1.370320319
429,430,item_430,action_words,verbs,finish,finish,finish,NA,NA,finish,FALSE,NA,28,2.89,1.31,3.909090909,1.868397466,3.777777778,2.391784882,2.192307692,1.918733557,1.6875,1.815443013,0.5625,0.963932916,1,1.549193338,1.5625,1.75,0.3125,0.704154339,3.0625,1.842778699,1.722222222,2.080880909,1.833333333,2.093407018,1.722222222,1.722222222,1.333333333,1.909727421,1.111111111,1.906301898,5,NA,2.380952381,1.716863142,1.7672334,NA,6.41,1.82,3.81,2.42,6.44,2.34,NA,NA,1.090909091,NA,1548.953943,NA,8.180039139,NA,403,NA,0.316227766,0.527046277,0.316227766,0.966091783,1.0749677,0,0.483045892,1.173787791,0,0.823272602,0.849836586,1.577621275,1.505545305,0.816496581,0.567646212,0.421637021,1.316561177,0.632455532,1.251665557,0,0.674948558,0.316227766,0.674948558,0.440958552,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.849836586,0,0.966091783,0.726483157,0,0.699205899,0.527046277,0,0,0,0.567646212,0,0.707106781,0.816496581,0.377964473,2.338090389,1.728840331,NA,0,0.786795792,0,0.966091783,0,1.269295518,0.674948558,0,0.755928946,1.341640786,0,0.483045892,0.674948558,1.197219,0.487950036,0.707106781,0.918936583,2.267786838,1.914854216,1.33749351,0,0.843274043,0.707106781,0,1.702938637,0,1.130388331,1,1.0749677,0.674948558,0.632455532,0,0,0.666666667,1.173787791,1.429840706
430,431,item_431,action_words,verbs,fit,fit,fit,NA,NA,fit,FALSE,NA,29,2.7,1.34,5,2.054804668,3.25,2.069446471,2.590909091,1.943465018,0.666666667,1.608799333,0,0,1.833333333,1.823054967,2.166666667,2.036432867,0,0,4.333333333,0.766964989,2.714285714,1.901127485,2.857142857,1.796822592,1.428571429,1.428571429,0.476190476,0.980767435,2.571428571,1.963961012,3,NA,4.090909091,1.94958093,2.043671477,NA,6.28,2.08,4.35,2.66,6.11,1.91,3.1,1.9,1.666666667,NA,2385.66079,NA,7.834654587,NA,439,NA,0.516397779,0.483045892,1.91195072,2.213594362,0.816496581,0,1.059349905,1.370320319,0,1.0749677,0.699205899,0.816496581,1.414213562,0.816496581,0.567646212,0.421637021,1.370320319,0.483045892,1.370320319,0.567646212,0.737864787,0.527046277,0.567646212,0.5,1.08012345,0.483045892,0,0.971825316,0.333333333,0.440958552,0.843274043,0.316227766,1.0749677,1.118033989,0,1.0749677,0.788810638,0.948683298,0,0.632455532,0.483045892,0,0.516397779,0.951189731,0.377964473,2.073644135,1.914854216,0,0.755928946,0.786795792,0,1.224744871,0.786795792,0.726483157,0.316227766,0,1.211060142,0.836660027,0.674948558,0.421637021,0.699205899,0.875595036,1.133893419,0.516397779,0.948683298,2.40370085,1.878237945,0.316227766,0,1.33749351,0.823272602,0,1.449137675,0.744023809,1.322875656,0.881917104,0.316227766,1.100504935,0.516397779,0,0,0.516397779,0.788810638,1.418136492
431,432,item_432,action_words,verbs,fix,fix,fix,NA,NA,fix,FALSE,NA,26,2.93,1.3,3.8,1.619327707,4.074074074,2.200103598,2.125,1.596531567,1.611111111,2.004080804,0.444444444,1.247219129,2.111111111,2.13896316,0.5,1.339446769,0.277777778,1.178511302,3.722222222,1.808657466,1,1.55597321,3.55,1.66938375,2.7,2.7,1.5,1.877848713,1.25,1.773340588,4,NA,3.272727273,1.830477902,1.888377057,NA,6.11,1.68,3.6,2.52,6.72,1.53,3.2,2.2,2.090909091,NA,1918.077692,NA,6.921956296,NA,515,NA,0.471404521,0.632455532,2.469817807,1.549193338,1.08012345,0,0.666666667,1.370320319,0,1.173787791,0.788810638,0.707106781,1.414213562,0.471404521,0.666666667,0.316227766,1.229272594,0.483045892,1.33749351,0.421637021,0.483045892,0.421637021,0.866025404,1.301708279,0.421637021,0.483045892,0,0.674948558,0.333333333,0.333333333,0.849836586,0,1.264911064,0.440958552,0,0.843274043,0.516397779,0.316227766,0,0,0.567646212,0.316227766,0.567646212,0.951189731,2.138089935,2.316606714,1.812653934,NA,0.975900073,0.786795792,0,1.666666667,0,1.118033989,0.316227766,0,0.755928946,1,0,0.483045892,0.674948558,1.032795559,0.487950036,0.707106781,0.948683298,1.870828693,1.370320319,0.849836586,0,1.449137675,0.666666667,0,1.649915823,0.333333333,1.159501809,0.881917104,0.316227766,0.699205899,0.843274043,0,0.316227766,0.632455532,1.0749677,1.229272594
432,433,item_433,action_words,verbs,get,get,get,NA,NA,get,FALSE,NA,25,2.38,1.35,2.636363636,2.062654953,3.423076923,2.230212132,2.333333333,2.112235418,1.470588235,1.699913493,0.647058824,1.497547014,1.529411765,1.940285,1,1.732050808,0.588235294,1.416810835,2.470588235,1.940285,1,1.378404875,2.952380952,1.986861608,1.571428571,1.571428571,0.952380952,1.687488977,0.666666667,1.238278375,3,NA,NA,NA,2.05175402,NA,6.09,1.57,3.67,2.03,5.65,1.93,1.7,1.3,3.625,NA,4586.391842,NA,7.81065005,NA,2613,NA,0.567646212,0.527046277,1.577621275,1.900292375,1.08012345,0,0.421637021,1.269295518,0,0.666666667,0.849836586,2.1499354,0.994428926,0.816496581,1.264911064,0.471404521,0.316227766,0.483045892,1.269295518,0.483045892,0.674948558,0.632455532,0.483045892,0.707106781,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.823272602,0.632455532,1.159501809,1,0,0.421637021,0.918936583,0,0,0,0.632455532,0.316227766,1.229272594,0.487950036,2.149196971,2.316606714,1.87379591,NA,0.975900073,0.786795792,0,0.843274043,0.786795792,1.224744871,0.843274043,1.333333333,0.744023809,0.894427191,0,0.707106781,0.699205899,1.178511302,1.133893419,0.823272602,0.674948558,2.052872552,1.496026483,1.398411798,0,1.032795559,0.666666667,0,1.449137675,1.316561177,1.888562063,1,1.159501809,0.843274043,1.032795559,0,0.316227766,0.737864787,1.154700538,1.494434118
433,434,item_434,action_words,verbs,give,give,give,NA,NA,give,FALSE,NA,26,2.83,1.42,3.2,2.097617696,3.607142857,2.330780917,1.92,1.288409873,1.888888889,1.711170528,0,0,1.222222222,1.664704728,1.333333333,1.970368732,0,0,3.555555556,1.652884189,0.80952381,1.749829924,3.333333333,1.932183566,2.380952381,2.380952381,2,2.167948339,0.714285714,1.616875293,3,NA,5.681818182,1.286796082,2.247112998,NA,7.73,1.08,4.57,2.23,5.72,2.47,2.8,2.1,3.5,NA,3384.193678,NA,7.928201332,NA,1270,NA,0.527046277,0.527046277,0.966091783,1.840893503,1.08012345,0,0.527046277,1.269295518,0,0.816496581,0.421637021,1.08012345,0.918936583,0.966091783,0.942809042,0.875595036,1.251665557,0.567646212,1.251665557,0.516397779,1.08012345,0.632455532,0.927960727,0.707106781,0.316227766,0.699205899,0,1.264911064,0.726483157,0.440958552,1.549193338,0.843274043,1.840893503,1.356202682,2.236067977,1.595131482,0.948683298,1.475729575,0.948683298,1.054092553,0.843274043,2.201009869,0.823272602,0.786795792,1.988059595,2.316606714,2.223610677,NA,0.975900073,0.744023809,0,0.843274043,0,1,0.674948558,0.353553391,0.744023809,0.547722558,1.349897115,0.699205899,1.032795559,0.918936583,1.825741858,0.823272602,0.875595036,1.802775638,1.666666667,1.33749351,0,1.398411798,0.666666667,0,1.449137675,0.46291005,1.159501809,1.201850425,1.699673171,0.948683298,1.173787791,0.971825316,0,0.737864787,1.100504935,1.449137675
434,435,item_435,action_words,verbs,go,go,go,NA,NA,go,FALSE,NA,20,3.15,1.38,4.9,1.791957341,3.444444444,2.650519294,1.541666667,0.883627241,1.736842105,1.939132259,0.473684211,1.306752593,0.736842105,1.446916463,1.894736842,2.078854835,0.578947368,1.346426937,2.421052632,2.090076805,3.6,1.846761034,1.95,1.820208201,2.6,2.6,1.75,1.996707817,1.75,1.888329811,2,NA,2.782608696,2.152303665,2.069097593,NA,6.32,1.25,4.86,2.41,5.33,2.11,2.2,2,2.9,NA,7268.655402,NA,6.536696369,NA,2893,NA,0.483045892,0.516397779,1.802775638,1.490711985,1.0749677,0,0.483045892,1.269295518,0,0.737864787,1.619327707,0.788810638,0.994428926,0.816496581,1.059349905,0.567646212,1.490711985,0.483045892,1.494434118,0.440958552,1.197219,0.737864787,0.516397779,1.333333333,0,0.699205899,0,0.421637021,0.333333333,0.333333333,0.843274043,1.751190072,1.316561177,0.881917104,0.5,1.264911064,0.816496581,0.316227766,0,0.316227766,0.666666667,0.632455532,1.100504935,0.534522484,0.377964473,2.073644135,2.223610677,NA,0.755928946,0.707106781,0,0.843274043,1.97604704,1,0.843274043,0,0.755928946,1.095445115,0.632455532,0.699205899,1.032795559,1.178511302,1.414213562,0.788810638,1.054092553,2.167124494,1.96497102,1.414213562,0,0.966091783,0.707106781,0,1.316561177,0.948683298,1.888562063,1,1.0749677,0.849836586,0.948683298,0.316227766,0.421637021,0.666666667,1.059349905,1.173787791
435,436,item_436,action_words,verbs,hate,hate,hate,NA,NA,hate,FALSE,NA,NA,1.97,1.35,4.214285714,2.082105866,2.533333333,1.907034769,1.608695652,1.373089762,2.684210526,1.916380604,0.210526316,0.535303379,1.052631579,1.614988277,3.578947368,1.67715995,0.315789474,0.820069887,2.789473684,1.931578151,0.714285714,1.27054544,1.19047619,1.721018525,2.952380952,2.952380952,1.952380952,2.060975266,0.857142857,1.38873015,3,NA,5.545454545,1.895540449,1.597472876,NA,1.96,1.33,6.26,2.31,4.47,2.54,3,2.2,2.75,NA,1801.510808,NA,9.372093023,NA,65,NA,0.421637021,0.421637021,0.316227766,0,1.159501809,0,0.516397779,1.619327707,0,0.816496581,0.316227766,0.674948558,0.737864787,0.966091783,0.994428926,1.316561177,1.100504935,1.577621275,1.154700538,0.471404521,0.699205899,0.421637021,0.666666667,0.440958552,0,0.483045892,0,0.440958552,0.666666667,0.333333333,0.632455532,0,0.421637021,0.5,0,0.316227766,1.418136492,0,1.751190072,0.471404521,0.527046277,0,0.632455532,0.534522484,0,0.816496581,1.732050808,0,0,1.397276262,0,0.674948558,0,0.440958552,0.674948558,0,0.487950036,1,0.483045892,2.529822128,1.159501809,1.229272594,0.534522484,0.707106781,0.816496581,0.755928946,0.487950036,1.316561177,0,0.674948558,0.849836586,0,1.316561177,0,1.418136492,1.394433378,1.316561177,0.823272602,0.875595036,0.666666667,1.173787791,0.737864787,0.823272602,1.475729575
